Year,Month,Day,Hour,DirectInclined,DiffuseInclined,Reflected,GlobalInclined,DirectHoriz,DiffusHoriz,GlobalHoriz,TopOfAtmosphere
2005,9,12,13,13.6,55.9,0.9,70.4,10.1,58.5,68.6,237.1
2005,9,12,13.25,11.8,52,0.8,64.6,8.7,54.5,63.3,233.3
2005,9,12,13.5,28.6,63.5,1.2,93.2,21.3,64.6,85.9,228.6
2005,9,12,13.75,21.5,58.2,1,80.7,16,59.9,76,222.9
2005,9,12,14,8.7,44.2,0.7,53.6,6.5,46.6,53.1,216.4
2005,9,12,14.25,5.1,33.3,0.5,38.9,3.8,35.3,39.1,209
2005,9,12,14.5,0.8,9.8,0.1,10.7,0.6,10.4,11.1,200.8
2005,9,12,14.75,0.7,8.8,0.1,9.6,0.6,9.4,9.9,191.9
2005,9,12,15,0.5,6.4,0.1,7.1,0.4,6.9,7.3,182.1
2005,9,12,15.25,1.6,15.2,0.2,17,1.2,16.2,17.4,171.7
2005,9,12,15.5,19.2,36.3,0.7,56.2,14.7,37.1,51.8,160.6
2005,9,12,15.75,56.6,36.5,1,94.1,43.5,34.1,77.6,148.9
2005,9,12,16,56,31.5,1,88.5,43.4,29.2,72.6,136.7
2005,9,12,16.25,53.8,26.2,0.9,81,42.1,24.2,66.3,123.9
2005,9,12,16.5,42.7,22.3,0.7,65.8,33.9,21,54.8,110.7
2005,9,12,16.75,32,18.6,0.6,51.2,25.8,17.9,43.7,97.1
2005,9,12,17,22.5,15.3,0.5,38.2,18.6,15,33.6,83.1
2005,9,12,17.25,14.5,12.8,0.3,27.6,12.4,12.8,25.3,68.9
2005,9,12,17.5,8,10.9,0.2,19.1,7.3,11.2,18.5,54.4
2005,9,12,17.75,2.6,8.7,0.2,11.5,2.7,9.2,11.9,39.8
2005,9,12,18,0.3,5.7,0.1,6.1,0.5,6.2,6.7,25.1
2005,9,12,18.25,0,3.3,0.1,3.4,0.2,3.7,3.9,10.3
2005,9,12,18.5,0,0.5,0,0.5,0,0.7,0.7,0.3
2005,9,12,18.75,0,0,0,0,0,0,0,0
2005,9,12,19,0,0,0,0,0,0,0,0
2005,9,12,19.25,0,0,0,0,0,0,0,0
2005,9,12,19.5,0,0,0,0,0,0,0,0
2005,9,12,19.75,0,0,0,0,0,0,0,0
2005,9,12,20,0,0,0,0,0,0,0,0
2005,9,12,20.25,0,0,0,0,0,0,0,0
2005,9,12,20.5,0,0,0,0,0,0,0,0
2005,9,12,20.75,0,0,0,0,0,0,0,0
2005,9,12,21,0,0,0,0,0,0,0,0
2005,9,12,21.25,0,0,0,0,0,0,0,0
2005,9,12,21.5,0,0,0,0,0,0,0,0
2005,9,12,21.75,0,0,0,0,0,0,0,0
2005,9,12,22,0,0,0,0,0,0,0,0
2005,9,12,22.25,0,0,0,0,0,0,0,0
2005,9,12,22.5,0,0,0,0,0,0,0,0
2005,9,12,22.75,0,0,0,0,0,0,0,0
2005,9,12,23,0,0,0,0,0,0,0,0
2005,9,12,23.25,0,0,0,0,0,0,0,0
2005,9,12,23.5,0,0,0,0,0,0,0,0
2005,9,12,23.75,0,0,0,0,0,0,0,0
2005,9,12,24,0,0,0,0,0,0,0,0
2005,9,13,0.25,0,0,0,0,0,0,0,0
2005,9,13,0.5,0,0,0,0,0,0,0,0
2005,9,13,0.75,0,0,0,0,0,0,0,0
2005,9,13,1,0,0,0,0,0,0,0,0
2005,9,13,1.25,0,0,0,0,0,0,0,0
2005,9,13,1.5,0,0,0,0,0,0,0,0
2005,9,13,1.75,0,0,0,0,0,0,0,0
2005,9,13,2,0,0,0,0,0,0,0,0
2005,9,13,2.25,0,0,0,0,0,0,0,0
2005,9,13,2.5,0,0,0,0,0,0,0,0
2005,9,13,2.75,0,0,0,0,0,0,0,0
2005,9,13,3,0,0,0,0,0,0,0,0
2005,9,13,3.25,0,0,0,0,0,0,0,0
2005,9,13,3.5,0,0,0,0,0,0,0,0
2005,9,13,3.75,0,0,0,0,0,0,0,0
2005,9,13,4,0,0,0,0,0,0,0,0
2005,9,13,4.25,0,0,0,0,0,0,0,0
2005,9,13,4.5,0,0,0,0,0,0,0,0
2005,9,13,4.75,0,0,0,0,0,0,0,0
2005,9,13,5,0,0,0,0,0,0,0,0
2005,9,13,5.25,0,0,0,0,0,0,0,0
2005,9,13,5.5,0,0,0,0,0,0,0,0
2005,9,13,5.75,0,0.3,0,0.3,0,0.4,0.4,0.1
2005,9,13,6,0,3.1,0.1,3.2,0.2,3.5,3.8,8.7
2005,9,13,6.25,0.3,5.4,0.1,5.8,0.4,5.9,6.3,23.4
2005,9,13,6.5,2.5,8.5,0.2,11.1,2.4,9.1,11.5,38.2
2005,9,13,6.75,8,10.7,0.2,19,7.2,11,18.2,52.8
2005,9,13,7,14.9,12.5,0.3,27.7,12.6,12.5,25,67.3
2005,9,13,7.25,22.3,15,0.4,37.8,18.3,14.7,32.9,81.5
2005,9,13,7.5,29.1,18.5,0.6,48.2,23.3,17.9,41.1,95.5
2005,9,13,7.75,40.9,22.1,0.7,63.7,32.1,20.8,52.9,109.1
2005,9,13,8,52.8,25.9,0.9,79.6,41,23.9,64.8,122.4
2005,9,13,8.25,65.4,29.5,1,95.9,50.2,26.6,76.8,135.1
2005,9,13,8.5,77.9,32.4,1.2,111.4,59.4,28.8,88.2,147.4
2005,9,13,8.75,77.2,37.3,1.2,115.7,58.5,33.6,92.1,159.1
2005,9,13,9,40.3,45.7,1,87,30.4,44.7,75.1,170.2
2005,9,13,9.25,36.2,49.3,1,86.6,27.2,48.9,76,180.7
2005,9,13,9.5,45.5,53.5,1.2,100.1,34,52.2,86.2,190.4
2005,9,13,9.75,63.6,55.7,1.3,120.6,47.4,52.8,100.2,199.4
2005,9,13,10,86.7,56.1,1.6,144.3,64.5,51.3,115.9,207.6
2005,9,13,10.25,98.2,57.4,1.7,157.2,72.9,51.8,124.7,214.9
2005,9,13,10.5,86.1,62,1.6,149.8,63.9,57.3,121.1,221.5
2005,9,13,10.75,100.8,62,1.8,164.6,74.7,56.3,130.9,227.1
2005,9,13,11,159.2,50.9,2.2,212.3,117.8,42.9,160.7,231.9
2005,9,13,11.25,165.8,50.9,2.2,219,122.6,42.6,165.2,235.7
2005,9,13,11.5,165.1,52.6,2.2,219.9,122,44.1,166.1,238.6
2005,9,13,11.75,158.8,55.4,2.2,216.4,117.3,46.9,164.2,240.5
2005,9,13,12,163.6,54.4,2.2,220.2,120.8,45.9,166.6,241.5
2005,9,13,12.25,148.6,58.6,2.1,209.4,109.7,50.3,160,241.5
2005,9,13,12.5,144,59.4,2.1,205.5,106.4,51.2,157.5,240.5
2005,9,13,12.75,143.7,58.5,2.1,204.4,106.2,50.4,156.6,238.6
2005,9,13,13,145.2,56.8,2.1,204.1,107.4,48.7,156.1,235.7
2005,9,13,13.25,145.3,54.9,2.1,202.2,107.5,47,154.4,231.9
2005,9,13,13.5,138.7,54.3,2,195,102.7,46.7,149.4,227.1
2005,9,13,13.75,130.6,53.6,1.9,186.1,96.9,46.4,143.3,221.5
2005,9,13,14,109.5,55.1,1.7,166.4,81.3,49,130.3,214.9
2005,9,13,14.25,56.3,58.4,1.3,116,41.9,56.4,98.2,207.6
2005,9,13,14.5,18.5,49.5,0.9,68.9,13.8,51.1,64.9,199.4
2005,9,13,14.75,21.4,47.1,0.9,69.4,16,48.2,64.2,190.4
2005,9,13,15,3.5,25.9,0.4,29.8,2.6,27.6,30.2,180.7
2005,9,13,15.25,15,37,0.7,52.6,11.3,38.2,49.5,170.2
2005,9,13,15.5,57.8,40.6,1.1,99.5,43.8,38,81.9,159.1
2005,9,13,15.75,65.3,34.9,1.1,101.3,49.8,31.9,81.6,147.4
2005,9,13,16,38.8,32.1,0.8,71.7,29.8,30.9,60.7,135.1
2005,9,13,16.25,18,26.6,0.5,45.1,14,26.9,40.9,122.4
2005,9,13,16.5,18.6,22.5,0.5,41.7,14.6,22.7,37.3,109.1
2005,9,13,16.75,4.4,15.7,0.3,20.4,3.5,16.5,20.1,95.5
2005,9,13,17,16.4,15.4,0.4,32.3,13.4,15.5,28.9,81.5
2005,9,13,17.25,12.2,12.8,0.3,25.3,10.3,13,23.3,67.3
2005,9,13,17.5,6.5,10.7,0.2,17.4,5.8,11.1,16.9,52.8
2005,9,13,17.75,2,8.2,0.1,10.3,1.9,8.8,10.7,38.2
2005,9,13,18,0.3,5.2,0.1,5.5,0.4,5.6,6,23.4
2005,9,13,18.25,0,3,0,3.1,0.2,3.4,3.6,8.7
2005,9,13,18.5,0,0.2,0,0.2,0,0.3,0.3,0.1
2005,9,13,18.75,0,0,0,0,0,0,0,0
2005,9,13,19,0,0,0,0,0,0,0,0
2005,9,13,19.25,0,0,0,0,0,0,0,0
2005,9,13,19.5,0,0,0,0,0,0,0,0
2005,9,13,19.75,0,0,0,0,0,0,0,0
2005,9,13,20,0,0,0,0,0,0,0,0
2005,9,13,20.25,0,0,0,0,0,0,0,0
2005,9,13,20.5,0,0,0,0,0,0,0,0
2005,9,13,20.75,0,0,0,0,0,0,0,0
2005,9,13,21,0,0,0,0,0,0,0,0
2005,9,13,21.25,0,0,0,0,0,0,0,0
2005,9,13,21.5,0,0,0,0,0,0,0,0
2005,9,13,21.75,0,0,0,0,0,0,0,0
2005,9,13,22,0,0,0,0,0,0,0,0
2005,9,13,22.25,0,0,0,0,0,0,0,0
2005,9,13,22.5,0,0,0,0,0,0,0,0
2005,9,13,22.75,0,0,0,0,0,0,0,0
2005,9,13,23,0,0,0,0,0,0,0,0
2005,9,13,23.25,0,0,0,0,0,0,0,0
2005,9,13,23.5,0,0,0,0,0,0,0,0
2005,9,13,23.75,0,0,0,0,0,0,0,0
2005,9,13,24,0,0,0,0,0,0,0,0
2005,9,14,0.25,0,0,0,0,0,0,0,0
2005,9,14,0.5,0,0,0,0,0,0,0,0
2005,9,14,0.75,0,0,0,0,0,0,0,0
2005,9,14,1,0,0,0,0,0,0,0,0
2005,9,14,1.25,0,0,0,0,0,0,0,0
2005,9,14,1.5,0,0,0,0,0,0,0,0
2005,9,14,1.75,0,0,0,0,0,0,0,0
2005,9,14,2,0,0,0,0,0,0,0,0
2005,9,14,2.25,0,0,0,0,0,0,0,0
2005,9,14,2.5,0,0,0,0,0,0,0,0
2005,9,14,2.75,0,0,0,0,0,0,0,0
2005,9,14,3,0,0,0,0,0,0,0,0
2005,9,14,3.25,0,0,0,0,0,0,0,0
2005,9,14,3.5,0,0,0,0,0,0,0,0
2005,9,14,3.75,0,0,0,0,0,0,0,0
2005,9,14,4,0,0,0,0,0,0,0,0
2005,9,14,4.25,0,0,0,0,0,0,0,0
2005,9,14,4.5,0,0,0,0,0,0,0,0
2005,9,14,4.75,0,0,0,0,0,0,0,0
2005,9,14,5,0,0,0,0,0,0,0,0
2005,9,14,5.25,0,0,0,0,0,0,0,0
2005,9,14,5.5,0,0,0,0,0,0,0,0
2005,9,14,5.75,0,0,0,0,0,0,0,0
2005,9,14,6,0,0.6,0,0.6,0,0.6,0.6,7
2005,9,14,6.25,0.1,3,0,3.2,0.2,3.3,3.4,21.8
2005,9,14,6.5,0.3,4.7,0.1,5.1,0.3,5.1,5.4,36.5
2005,9,14,6.75,0.6,6.3,0.1,7.1,0.5,6.8,7.3,51.2
2005,9,14,7,1,8.3,0.1,9.4,0.8,8.8,9.7,65.6
2005,9,14,7.25,1.5,10.5,0.2,12.1,1.2,11.2,12.4,79.9
2005,9,14,7.5,1.9,12.9,0.2,15.1,1.5,13.8,15.3,93.9
2005,9,14,7.75,3.9,17.3,0.3,21.5,3,18.3,21.3,107.5
2005,9,14,8,11.3,24.4,0.5,36.2,8.7,25.2,33.9,120.8
2005,9,14,8.25,13.2,28.3,0.5,42,10,29.2,39.2,133.6
2005,9,14,8.5,18.5,33.6,0.6,52.7,14,34.2,48.2,145.9
2005,9,14,8.75,43.7,40.5,1,85.2,32.9,39,71.9,157.6
2005,9,14,9,88.3,39.3,1.4,128.9,66.1,34.8,100.9,168.7
2005,9,14,9.25,78.6,45.8,1.3,125.7,58.6,41.6,100.2,179.1
2005,9,14,9.5,76.8,50.1,1.4,128.2,57.1,46,103.1,188.9
2005,9,14,9.75,86.2,52.2,1.5,139.9,63.9,47.5,111.4,197.9
2005,9,14,10,130.7,46.4,1.8,179,96.8,39.6,136.4,206.1
2005,9,14,10.25,137,48.4,1.9,187.3,101.2,41.2,142.4,213.5
2005,9,14,10.5,107.7,57.8,1.8,167.2,79.4,51.7,131.1,220
2005,9,14,10.75,52.4,65.5,1.4,119.3,38.6,63.9,102.6,225.7
2005,9,14,11,32.6,65.2,1.2,99,24,66,89.9,230.4
2005,9,14,11.25,34.3,66.8,1.2,102.3,25.2,67.4,92.6,234.2
2005,9,14,11.5,34.7,67.6,1.3,103.6,25.5,68.2,93.7,237.1
2005,9,14,11.75,31.7,66.5,1.2,99.5,23.3,67.4,90.8,239
2005,9,14,12,86.8,69.6,1.7,158.1,63.8,64.8,128.5,240
2005,9,14,12.25,92.9,69.1,1.8,163.7,68.2,63.7,131.9,240
2005,9,14,12.5,60.8,70.5,1.5,132.8,44.7,68.2,112.9,239
2005,9,14,12.75,43.3,68.8,1.3,113.4,31.8,68.4,100.3,237.1
2005,9,14,13,69,68.7,1.6,139.2,50.7,65.5,116.2,234.2
2005,9,14,13.25,33.2,63.8,1.2,98.2,24.4,64.5,88.9,230.4
2005,9,14,13.5,7.7,43.5,0.7,51.9,5.6,46,51.7,225.7
2005,9,14,13.75,13.5,47.6,0.8,61.9,9.9,49.6,59.5,220
2005,9,14,14,68.8,60.4,1.4,130.7,50.8,57.1,107.9,213.5
2005,9,14,14.25,86.4,55.7,1.5,143.7,64,50.9,114.9,206.1
2005,9,14,14.5,84.4,52.6,1.5,138.5,62.6,48,110.6,197.9
2005,9,14,14.75,80,49.6,1.4,131,59.5,45.3,104.8,188.9
2005,9,14,15,76.7,46.1,1.3,124.2,57.2,42.1,99.3,179.1
2005,9,14,15.25,70.2,43.2,1.2,114.6,52.6,39.6,92.2,168.7
2005,9,14,15.5,80.2,36.5,1.2,118,60.3,32.5,92.9,157.6
2005,9,14,15.75,75.3,32.6,1.2,109,56.9,29,86,145.9
2005,9,14,16,65.7,29,1,95.7,50,26,76.1,133.6
2005,9,14,16.25,53.7,25.3,0.9,79.9,41.2,23.1,64.4,120.8
2005,9,14,16.5,41.7,21.5,0.7,64,32.4,20.1,52.5,107.5
2005,9,14,16.75,31,17.9,0.6,49.5,24.5,17.1,41.6,93.9
2005,9,14,17,21.7,14.7,0.4,36.8,17.5,14.4,31.8,79.9
2005,9,14,17.25,13.9,12.4,0.3,26.6,11.6,12.4,24,65.6
2005,9,14,17.5,7.2,10.5,0.2,18,6.3,10.8,17.2,51.2
2005,9,14,17.75,2,8.2,0.1,10.4,2,8.7,10.7,36.5
2005,9,14,18,0.3,5,0.1,5.4,0.4,5.5,5.8,21.8
2005,9,14,18.25,0,2.8,0,2.8,0.2,3.3,3.5,7
2005,9,14,18.5,0,0.2,0,0.2,0,0.2,0.2,0
2005,9,14,18.75,0,0,0,0,0,0,0,0
2005,9,14,19,0,0,0,0,0,0,0,0
2005,9,14,19.25,0,0,0,0,0,0,0,0
2005,9,14,19.5,0,0,0,0,0,0,0,0
2005,9,14,19.75,0,0,0,0,0,0,0,0
2005,9,14,20,0,0,0,0,0,0,0,0
2005,9,14,20.25,0,0,0,0,0,0,0,0
2005,9,14,20.5,0,0,0,0,0,0,0,0
2005,9,14,20.75,0,0,0,0,0,0,0,0
2005,9,14,21,0,0,0,0,0,0,0,0
2005,9,14,21.25,0,0,0,0,0,0,0,0
2005,9,14,21.5,0,0,0,0,0,0,0,0
2005,9,14,21.75,0,0,0,0,0,0,0,0
2005,9,14,22,0,0,0,0,0,0,0,0
2005,9,14,22.25,0,0,0,0,0,0,0,0
2005,9,14,22.5,0,0,0,0,0,0,0,0
2005,9,14,22.75,0,0,0,0,0,0,0,0
2005,9,14,23,0,0,0,0,0,0,0,0
2005,9,14,23.25,0,0,0,0,0,0,0,0
2005,9,14,23.5,0,0,0,0,0,0,0,0
2005,9,14,23.75,0,0,0,0,0,0,0,0
2005,9,14,24,0,0,0,0,0,0,0,0
2005,9,15,0.25,0,0,0,0,0,0,0,0
2005,9,15,0.5,0,0,0,0,0,0,0,0
2005,9,15,0.75,0,0,0,0,0,0,0,0
2005,9,15,1,0,0,0,0,0,0,0,0
2005,9,15,1.25,0,0,0,0,0,0,0,0
2005,9,15,1.5,0,0,0,0,0,0,0,0
2005,9,15,1.75,0,0,0,0,0,0,0,0
2005,9,15,2,0,0,0,0,0,0,0,0
2005,9,15,2.25,0,0,0,0,0,0,0,0
2005,9,15,2.5,0,0,0,0,0,0,0,0
2005,9,15,2.75,0,0,0,0,0,0,0,0
2005,9,15,3,0,0,0,0,0,0,0,0
2005,9,15,3.25,0,0,0,0,0,0,0,0
2005,9,15,3.5,0,0,0,0,0,0,0,0
2005,9,15,3.75,0,0,0,0,0,0,0,0
2005,9,15,4,0,0,0,0,0,0,0,0
2005,9,15,4.25,0,0,0,0,0,0,0,0
2005,9,15,4.5,0,0,0,0,0,0,0,0
2005,9,15,4.75,0,0,0,0,0,0,0,0
2005,9,15,5,0,0,0,0,0,0,0,0
2005,9,15,5.25,0,0,0,0,0,0,0,0
2005,9,15,5.5,0,0,0,0,0,0,0,0
2005,9,15,5.75,0,0,0,0,0,0,0,0
2005,9,15,6,0,0,0,0,0,0,0,5.5
2005,9,15,6.25,0.1,1.1,0,1.2,0.1,1.2,1.2,20.1
2005,9,15,6.5,0.2,3.4,0.1,3.6,0.2,3.6,3.8,34.9
2005,9,15,6.75,0.3,4.4,0.1,4.8,0.3,4.7,5,49.5
2005,9,15,7,0.4,5.3,0.1,5.8,0.4,5.7,6,64
2005,9,15,7.25,0.5,6,0.1,6.6,0.4,6.4,6.8,78.3
2005,9,15,7.5,0.4,4.8,0.1,5.2,0.3,5.1,5.4,92.3
2005,9,15,7.75,0.3,3.6,0.1,4,0.2,3.9,4.1,106
2005,9,15,8,0.4,5.2,0.1,5.7,0.3,5.5,5.9,119.2
2005,9,15,8.25,0.3,3.9,0.1,4.3,0.2,4.2,4.4,132
2005,9,15,8.5,0.4,5,0.1,5.5,0.3,5.3,5.7,144.3
2005,9,15,8.75,1.1,12.4,0.2,13.7,0.8,13.3,14.1,156
2005,9,15,9,2.8,21.5,0.3,24.6,2,22.9,25,167.2
2005,9,15,9.25,10.4,37.2,0.6,48.3,7.7,38.9,46.6,177.6
2005,9,15,9.5,6.5,34.2,0.5,41.2,4.8,36.1,40.9,187.4
2005,9,15,9.75,4.6,31.1,0.5,36.2,3.4,33,36.4,196.4
2005,9,15,10,2.3,22.5,0.3,25.2,1.7,24.1,25.7,204.6
2005,9,15,10.25,6.7,38.8,0.6,46.1,4.9,41,45.9,212
2005,9,15,10.5,11.9,49.1,0.8,61.8,8.7,51.5,60.2,218.5
2005,9,15,10.75,8.4,43.8,0.7,53,6.2,46.2,52.4,224.2
2005,9,15,11,2.1,21.9,0.3,24.3,1.5,23.4,24.9,228.9
2005,9,15,11.25,3.4,30.9,0.5,34.8,2.5,32.9,35.4,232.8
2005,9,15,11.5,7,44.3,0.7,52.1,5.1,46.9,52.1,235.6
2005,9,15,11.75,5.3,39.8,0.6,45.7,3.9,42.2,46.1,237.6
2005,9,15,12,4.5,36.8,0.6,41.8,3.3,39.1,42.4,238.5
2005,9,15,12.25,5.1,39,0.6,44.7,3.7,41.4,45.1,238.5
2005,9,15,12.5,7.8,46.5,0.7,55,5.7,49.2,54.8,237.6
2005,9,15,12.75,9.5,48.7,0.8,59,6.9,51.3,58.2,235.6
2005,9,15,13,22.5,61.6,1.1,85.1,16.4,63.3,79.8,232.8
2005,9,15,13.25,11.3,49.9,0.8,62,8.2,52.4,60.6,228.9
2005,9,15,13.5,33.9,63.3,1.2,98.4,24.8,63.8,88.6,224.2
2005,9,15,13.75,31.7,61.2,1.1,93.9,23.2,61.7,85,218.5
2005,9,15,14,56.9,60.8,1.3,119.1,41.8,58.6,100.4,212
2005,9,15,14.25,78.2,56.5,1.5,136.1,57.5,52.2,109.7,204.6
2005,9,15,14.5,72.6,53.9,1.4,127.9,53.6,50,103.6,196.4
2005,9,15,14.75,61.4,51.8,1.3,114.5,45.4,48.8,94.2,187.4
2005,9,15,15,64.6,47.7,1.2,113.6,47.9,44.5,92.3,177.6
2005,9,15,15.25,79.4,40.9,1.3,121.5,59.1,36.7,95.7,167.2
2005,9,15,15.5,73.4,37,1.2,111.6,54.8,33.4,88.2,156
2005,9,15,15.75,20.9,33.1,0.7,54.7,15.7,33.4,49.1,144.3
2005,9,15,16,5.8,23.1,0.4,29.3,4.4,24.3,28.7,132
2005,9,15,16.25,9.4,23,0.4,32.8,7.1,23.9,31,119.2
2005,9,15,16.5,17.5,21.9,0.5,39.9,13.5,22,35.5,106
2005,9,15,16.75,24,18.1,0.5,42.6,18.7,17.7,36.4,92.3
2005,9,15,17,20.8,14.5,0.4,35.7,16.5,14.2,30.7,78.3
2005,9,15,17.25,13.5,12.2,0.3,26.1,11.1,12.2,23.3,64
2005,9,15,17.5,6.8,10.4,0.2,17.4,5.8,10.6,16.5,49.5
2005,9,15,17.75,1.8,7.9,0.1,9.8,1.6,8.4,10.1,34.9
2005,9,15,18,0.2,4.8,0.1,5.1,0.3,5.2,5.5,20.1
2005,9,15,18.25,0,2.6,0,2.6,0.2,3,3.1,5.5
2005,9,15,18.5,0,0,0,0,0,0,0,0
2005,9,15,18.75,0,0,0,0,0,0,0,0
2005,9,15,19,0,0,0,0,0,0,0,0
2005,9,15,19.25,0,0,0,0,0,0,0,0
2005,9,15,19.5,0,0,0,0,0,0,0,0
2005,9,15,19.75,0,0,0,0,0,0,0,0
2005,9,15,20,0,0,0,0,0,0,0,0
2005,9,15,20.25,0,0,0,0,0,0,0,0
2005,9,15,20.5,0,0,0,0,0,0,0,0
2005,9,15,20.75,0,0,0,0,0,0,0,0
2005,9,15,21,0,0,0,0,0,0,0,0
2005,9,15,21.25,0,0,0,0,0,0,0,0
2005,9,15,21.5,0,0,0,0,0,0,0,0
2005,9,15,21.75,0,0,0,0,0,0,0,0
2005,9,15,22,0,0,0,0,0,0,0,0
2005,9,15,22.25,0,0,0,0,0,0,0,0
2005,9,15,22.5,0,0,0,0,0,0,0,0
2005,9,15,22.75,0,0,0,0,0,0,0,0
2005,9,15,23,0,0,0,0,0,0,0,0
2005,9,15,23.25,0,0,0,0,0,0,0,0
2005,9,15,23.5,0,0,0,0,0,0,0,0
2005,9,15,23.75,0,0,0,0,0,0,0,0
2005,9,15,24,0,0,0,0,0,0,0,0
2005,9,16,0.25,0,0,0,0,0,0,0,0
2005,9,16,0.5,0,0,0,0,0,0,0,0
2005,9,16,0.75,0,0,0,0,0,0,0,0
2005,9,16,1,0,0,0,0,0,0,0,0
2005,9,16,1.25,0,0,0,0,0,0,0,0
2005,9,16,1.5,0,0,0,0,0,0,0,0
2005,9,16,1.75,0,0,0,0,0,0,0,0
2005,9,16,2,0,0,0,0,0,0,0,0
2005,9,16,2.25,0,0,0,0,0,0,0,0
2005,9,16,2.5,0,0,0,0,0,0,0,0
2005,9,16,2.75,0,0,0,0,0,0,0,0
2005,9,16,3,0,0,0,0,0,0,0,0
2005,9,16,3.25,0,0,0,0,0,0,0,0
2005,9,16,3.5,0,0,0,0,0,0,0,0
2005,9,16,3.75,0,0,0,0,0,0,0,0
2005,9,16,4,0,0,0,0,0,0,0,0
2005,9,16,4.25,0,0,0,0,0,0,0,0
2005,9,16,4.5,0,0,0,0,0,0,0,0
2005,9,16,4.75,0,0,0,0,0,0,0,0
2005,9,16,5,0,0,0,0,0,0,0,0
2005,9,16,5.25,0,0,0,0,0,0,0,0
2005,9,16,5.5,0,0,0,0,0,0,0,0
2005,9,16,5.75,0,0,0,0,0,0,0,0
2005,9,16,6,0,0,0,0,0,0,0,4.1
2005,9,16,6.25,0,0,0,0,0,0,0,18.4
2005,9,16,6.5,0,0,0,0,0,0,0,33.2
2005,9,16,6.75,0,0,0,0,0,0,0,47.9
2005,9,16,7,0,0.4,0,0.4,0,0.4,0.5,62.4
2005,9,16,7.25,0.1,1.5,0,1.6,0.1,1.6,1.7,76.7
2005,9,16,7.5,0.2,2.6,0,2.9,0.2,2.8,3,90.7
2005,9,16,7.75,0.6,6.9,0.1,7.7,0.5,7.4,7.9,104.4
2005,9,16,8,1.9,14.7,0.2,16.8,1.4,15.6,17.1,117.6
2005,9,16,8.25,5.1,22,0.4,27.5,3.8,23.2,27,130.4
2005,9,16,8.5,9.3,28.2,0.5,37.9,6.9,29.4,36.3,142.8
2005,9,16,8.75,21.5,36.9,0.7,59.1,15.9,37.4,53.3,154.5
2005,9,16,9,50,44.2,1.1,95.2,36.9,42.1,79,165.6
2005,9,16,9.25,67.6,46.8,1.2,115.7,49.8,43.3,93.1,176.1
2005,9,16,9.5,48.6,52.1,1.2,101.9,35.7,50.3,86,185.8
2005,9,16,9.75,57.8,55,1.3,114,42.4,52.3,94.7,194.8
2005,9,16,10,72.5,56.7,1.4,130.6,53.1,52.8,105.8,203.1
2005,9,16,10.25,92.9,57,1.6,151.5,67.9,51.5,119.4,210.5
2005,9,16,10.5,91.9,59.9,1.6,153.4,67.1,54.5,121.5,217
2005,9,16,10.75,108.1,59.8,1.8,169.6,78.8,53.2,132,222.7
2005,9,16,11,102.7,62.6,1.8,167.1,74.8,56.4,131.3,227.4
2005,9,16,11.25,156.4,52.6,2.1,211.1,113.9,44.2,158,231.3
2005,9,16,11.5,165.8,51.4,2.2,219.4,120.7,42.7,163.4,234.2
2005,9,16,11.75,166.5,52.2,2.2,220.9,121.1,43.4,164.5,236.1
2005,9,16,12,160.6,54.4,2.2,217.1,116.9,45.5,162.4,237
2005,9,16,12.25,155,55.9,2.1,213.1,112.8,47.2,159.9,237
2005,9,16,12.5,152.9,56,2.1,211,111.3,47.3,158.6,236.1
2005,9,16,12.75,149.7,55.9,2.1,207.7,108.9,47.4,156.3,234.2
2005,9,16,13,145.7,55.6,2.1,203.3,106.1,47.2,153.3,231.3
2005,9,16,13.25,141.2,54.9,2,198.1,102.9,46.8,149.7,227.4
2005,9,16,13.5,129.7,55.3,1.9,186.9,94.6,47.7,142.3,222.7
2005,9,16,13.75,90.8,59.7,1.6,152.1,66.3,54.5,120.8,217
2005,9,16,14,45.1,60.4,1.2,106.8,33,59.3,92.3,210.5
2005,9,16,14.25,57.6,57.7,1.3,116.7,42.2,55.2,97.4,203.1
2005,9,16,14.5,23.3,50.4,0.9,74.6,17,51.4,68.4,194.8
2005,9,16,14.75,22.4,47.4,0.9,70.7,16.5,48.3,64.8,185.8
2005,9,16,15,38.1,47.6,1,86.7,28.1,46.7,74.8,176.1
2005,9,16,15.25,57.1,43.7,1.1,101.9,42.2,41,83.1,165.6
2005,9,16,15.5,27.2,38.1,0.8,66,20.2,38,58.1,154.5
2005,9,16,15.75,68.8,32.7,1.1,102.7,51.3,29.4,80.6,142.8
2005,9,16,16,63,28.5,1,92.5,47.2,25.5,72.7,130.4
2005,9,16,16.25,52.6,24.5,0.8,77.9,39.6,22.3,61.9,117.6
2005,9,16,16.5,38.4,21,0.7,60,29.2,19.6,48.8,104.4
2005,9,16,16.75,21.4,17.9,0.5,39.8,16.5,17.6,34,90.7
2005,9,16,17,19.9,14.3,0.4,34.6,15.6,13.9,29.5,76.7
2005,9,16,17.25,13.1,12.1,0.3,25.5,10.6,12,22.6,62.4
2005,9,16,17.5,6.3,10.2,0.2,16.7,5.3,10.4,15.7,47.9
2005,9,16,17.75,1.5,7.6,0.1,9.2,1.3,8.1,9.5,33.2
2005,9,16,18,0.2,4.5,0.1,4.8,0.3,4.9,5.2,18.4
